chrom,chromStart,chromEnd,name,snplistName,population,numVariants,numIndices,numEntries,info
8,117613122,120167358,1kg_chr8_117613122_120167358.EAS.edgelist,1kg_chr8_117613122_120167358.snplist,EAS,14330,4662,45320,""
8,117613122,120167358,1kg_chr8_117613122_120167358.EUR.edgelist,1kg_chr8_117613122_120167358.snplist,EUR,14330,5252,54379,""
8,117613122,120167358,1kg_chr8_117613122_120167358.AFR.edgelist,1kg_chr8_117613122_120167358.snplist,AFR,14330,9305,106917,""
8,117613122,120167358,1kg_chr8_117613122_120167358.AMR.edgelist,1kg_chr8_117613122_120167358.snplist,AMR,14330,6168,69508,""
8,120167358,122656841,1kg_chr8_120167358_122656841.EUR.edgelist,1kg_chr8_120167358_122656841.snplist,EUR,17073,6022,58928,""
8,120167358,122656841,1kg_chr8_120167358_122656841.EAS.edgelist,1kg_chr8_120167358_122656841.snplist,EAS,17073,5510,48892,""
8,120167358,122656841,1kg_chr8_120167358_122656841.AMR.edgelist,1kg_chr8_120167358_122656841.snplist,AMR,17073,7397,79360,""
8,120167358,122656841,1kg_chr8_120167358_122656841.SAS.edgelist,1kg_chr8_120167358_122656841.snplist,SAS,17073,6313,60933,""
8,120167358,122656841,1kg_chr8_120167358_122656841.AFR.edgelist,1kg_chr8_120167358_122656841.snplist,AFR,17073,11237,124253,""
8,122656841,124810390,1kg_chr8_122656841_124810390.AMR.edgelist,1kg_chr8_122656841_124810390.snplist,AMR,14314,6373,66418,""
8,122656841,124810390,1kg_chr8_122656841_124810390.AFR.edgelist,1kg_chr8_122656841_124810390.snplist,AFR,14314,9516,99582,""
8,122656841,124810390,1kg_chr8_122656841_124810390.SAS.edgelist,1kg_chr8_122656841_124810390.snplist,SAS,14314,5527,50980,""
8,122656841,124810390,1kg_chr8_122656841_124810390.EAS.edgelist,1kg_chr8_122656841_124810390.snplist,EAS,14314,4637,40381,""
8,122656841,124810390,1kg_chr8_122656841_124810390.EUR.edgelist,1kg_chr8_122656841_124810390.snplist,EUR,14314,5439,52472,""
8,124810390,126887698,1kg_chr8_124810390_126887698.SAS.edgelist,1kg_chr8_124810390_126887698.snplist,SAS,14672,5419,47396,""
8,124810390,126887698,1kg_chr8_124810390_126887698.EUR.edgelist,1kg_chr8_124810390_126887698.snplist,EUR,14672,5207,47042,""
8,124810390,126887698,1kg_chr8_124810390_126887698.AMR.edgelist,1kg_chr8_124810390_126887698.snplist,AMR,14672,6160,62624,""
8,124810390,126887698,1kg_chr8_124810390_126887698.AFR.edgelist,1kg_chr8_124810390_126887698.snplist,AFR,14672,9469,97429,""
8,124810390,126887698,1kg_chr8_124810390_126887698.EAS.edgelist,1kg_chr8_124810390_126887698.snplist,EAS,14672,4643,38683,""
8,126887698,129469866,1kg_chr8_126887698_129469866.EAS.edgelist,1kg_chr8_126887698_129469866.snplist,EAS,19438,6931,66726,""
8,126887698,129469866,1kg_chr8_126887698_129469866.AMR.edgelist,1kg_chr8_126887698_129469866.snplist,AMR,19438,8474,92344,""
8,126887698,129469866,1kg_chr8_126887698_129469866.SAS.edgelist,1kg_chr8_126887698_129469866.snplist,SAS,19438,7681,77302,""
8,126887698,129469866,1kg_chr8_126887698_129469866.EUR.edgelist,1kg_chr8_126887698_129469866.snplist,EUR,19438,7423,76569,""
8,126887698,129469866,1kg_chr8_126887698_129469866.AFR.edgelist,1kg_chr8_126887698_129469866.snplist,AFR,19438,12690,88617,""
8,129469866,130948526,1kg_chr8_129469866_130948526.AFR.edgelist,1kg_chr8_129469866_130948526.snplist,AFR,10551,6741,78635,""
8,129469866,130948526,1kg_chr8_129469866_130948526.AMR.edgelist,1kg_chr8_129469866_130948526.snplist,AMR,10551,4970,60894,""
8,129469866,130948526,1kg_chr8_129469866_130948526.EAS.edgelist,1kg_chr8_129469866_130948526.snplist,EAS,10551,3605,39235,""
8,129469866,130948526,1kg_chr8_129469866_130948526.SAS.edgelist,1kg_chr8_129469866_130948526.snplist,SAS,10551,4357,49088,""
8,129469866,130948526,1kg_chr8_129469866_130948526.EUR.edgelist,1kg_chr8_129469866_130948526.snplist,EUR,10551,4278,51000,""
8,130948526,132230300,1kg_chr8_130948526_132230300.AFR.edgelist,1kg_chr8_130948526_132230300.snplist,AFR,10103,6041,62593,""
8,130948526,132230300,1kg_chr8_130948526_132230300.EAS.edgelist,1kg_chr8_130948526_132230300.snplist,EAS,10103,3239,29727,""
8,130948526,132230300,1kg_chr8_130948526_132230300.AMR.edgelist,1kg_chr8_130948526_132230300.snplist,AMR,10103,4423,46400,""
8,130948526,132230300,1kg_chr8_130948526_132230300.SAS.edgelist,1kg_chr8_130948526_132230300.snplist,SAS,10103,3770,36449,""
8,130948526,132230300,1kg_chr8_130948526_132230300.EUR.edgelist,1kg_chr8_130948526_132230300.snplist,EUR,10103,3801,37697,""
8,132230300,135675938,1kg_chr8_132230300_135675938.EAS.edgelist,1kg_chr8_132230300_135675938.snplist,EAS,25488,7910,68487,""
8,132230300,135675938,1kg_chr8_132230300_135675938.AFR.edgelist,1kg_chr8_132230300_135675938.snplist,AFR,25488,16703,118859,""
8,132230300,135675938,1kg_chr8_132230300_135675938.EUR.edgelist,1kg_chr8_132230300_135675938.snplist,EUR,25488,10355,105121,""
8,132230300,135675938,1kg_chr8_132230300_135675938.AMR.edgelist,1kg_chr8_132230300_135675938.snplist,AMR,25488,11473,123284,""
8,132230300,135675938,1kg_chr8_132230300_135675938.SAS.edgelist,1kg_chr8_132230300_135675938.snplist,SAS,25488,10384,101307,""
8,135675938,136512469,1kg_chr8_135675938_136512469.AMR.edgelist,1kg_chr8_135675938_136512469.snplist,AMR,6876,2983,32089,""
8,135675938,136512469,1kg_chr8_135675938_136512469.EAS.edgelist,1kg_chr8_135675938_136512469.snplist,EAS,6876,2249,21417,""
8,135675938,136512469,1kg_chr8_135675938_136512469.EUR.edgelist,1kg_chr8_135675938_136512469.snplist,EUR,6876,2371,24322,""
8,135675938,136512469,1kg_chr8_135675938_136512469.AFR.edgelist,1kg_chr8_135675938_136512469.snplist,AFR,6876,4318,47510,""
8,135675938,136512469,1kg_chr8_135675938_136512469.SAS.edgelist,1kg_chr8_135675938_136512469.snplist,SAS,6876,2568,25263,""
8,136512469,140094718,1kg_chr8_136512469_140094718.AMR.edgelist,1kg_chr8_136512469_140094718.snplist,AMR,28216,13068,156851,""
8,136512469,140094718,1kg_chr8_136512469_140094718.EUR.edgelist,1kg_chr8_136512469_140094718.snplist,EUR,28216,11217,122660,""
8,136512469,140094718,1kg_chr8_136512469_140094718.SAS.edgelist,1kg_chr8_136512469_140094718.snplist,SAS,28216,11527,120978,""
8,136512469,140094718,1kg_chr8_136512469_140094718.AFR.edgelist,1kg_chr8_136512469_140094718.snplist,AFR,28216,19620,153230,""
8,136512469,140094718,1kg_chr8_136512469_140094718.EAS.edgelist,1kg_chr8_136512469_140094718.snplist,EAS,28216,9705,95040,""
8,140094718,141600918,1kg_chr8_140094718_141600918.EUR.edgelist,1kg_chr8_140094718_141600918.snplist,EUR,11253,4103,41206,""
8,140094718,141600918,1kg_chr8_140094718_141600918.EAS.edgelist,1kg_chr8_140094718_141600918.snplist,EAS,11253,3484,31610,""
8,140094718,141600918,1kg_chr8_140094718_141600918.SAS.edgelist,1kg_chr8_140094718_141600918.snplist,SAS,11253,4316,41593,""
8,140094718,141600918,1kg_chr8_140094718_141600918.AMR.edgelist,1kg_chr8_140094718_141600918.snplist,AMR,11253,4941,54977,""
8,140094718,141600918,1kg_chr8_140094718_141600918.AFR.edgelist,1kg_chr8_140094718_141600918.snplist,AFR,11253,7878,91890,""
8,141600918,143034200,1kg_chr8_141600918_143034200.EAS.edgelist,1kg_chr8_141600918_143034200.snplist,EAS,11788,4313,41603,""
8,141600918,143034200,1kg_chr8_141600918_143034200.SAS.edgelist,1kg_chr8_141600918_143034200.snplist,SAS,11788,4871,47496,""
8,141600918,143034200,1kg_chr8_141600918_143034200.AFR.edgelist,1kg_chr8_141600918_143034200.snplist,AFR,11788,8283,93203,""
8,141600918,143034200,1kg_chr8_141600918_143034200.AMR.edgelist,1kg_chr8_141600918_143034200.snplist,AMR,11788,5364,59718,""
8,141600918,143034200,1kg_chr8_141600918_143034200.EUR.edgelist,1kg_chr8_141600918_143034200.snplist,EUR,11788,4568,46912,""
8,143034200,145075767,1kg_chr8_143034200_145075767.AFR.edgelist,1kg_chr8_143034200_145075767.snplist,AFR,14100,9654,115393,""
8,143034200,145075767,1kg_chr8_143034200_145075767.SAS.edgelist,1kg_chr8_143034200_145075767.snplist,SAS,14100,4784,44553,""
8,143034200,145075767,1kg_chr8_143034200_145075767.AMR.edgelist,1kg_chr8_143034200_145075767.snplist,AMR,14100,5995,69684,""
8,143034200,145075767,1kg_chr8_143034200_145075767.EUR.edgelist,1kg_chr8_143034200_145075767.snplist,EUR,14100,4529,44856,""
8,143034200,145075767,1kg_chr8_143034200_145075767.EAS.edgelist,1kg_chr8_143034200_145075767.snplist,EAS,14100,4154,38467,""
9,10648,1006718,1kg_chr9_10648_1006718.AMR.edgelist,1kg_chr9_10648_1006718.snplist,AMR,9441,5002,71404,""
9,10648,1006718,1kg_chr9_10648_1006718.SAS.edgelist,1kg_chr9_10648_1006718.snplist,SAS,9441,4057,52028,""
9,10648,1006718,1kg_chr9_10648_1006718.EUR.edgelist,1kg_chr9_10648_1006718.snplist,EUR,9441,4021,54336,""
9,10648,1006718,1kg_chr9_10648_1006718.EAS.edgelist,1kg_chr9_10648_1006718.snplist,EAS,9441,3180,34867,""
9,10648,1006718,1kg_chr9_10648_1006718.AFR.edgelist,1kg_chr9_10648_1006718.snplist,AFR,9441,7373,103170,""
9,1006718,2441602,1kg_chr9_1006718_2441602.SAS.edgelist,1kg_chr9_1006718_2441602.snplist,SAS,15832,6457,68486,""
9,1006718,2441602,1kg_chr9_1006718_2441602.AMR.edgelist,1kg_chr9_1006718_2441602.snplist,AMR,15832,7817,96216,""
9,1006718,2441602,1kg_chr9_1006718_2441602.AFR.edgelist,1kg_chr9_1006718_2441602.snplist,AFR,15832,11900,149923,""
9,1006718,2441602,1kg_chr9_1006718_2441602.EAS.edgelist,1kg_chr9_1006718_2441602.snplist,EAS,15832,5770,59318,""
9,1006718,2441602,1kg_chr9_1006718_2441602.EUR.edgelist,1kg_chr9_1006718_2441602.snplist,EUR,15832,6549,73490,""
9,2441602,4239545,1kg_chr9_2441602_4239545.AFR.edgelist,1kg_chr9_2441602_4239545.snplist,AFR,15384,11196,140328,""
9,2441602,4239545,1kg_chr9_2441602_4239545.EAS.edgelist,1kg_chr9_2441602_4239545.snplist,EAS,15384,5422,53462,""
9,2441602,4239545,1kg_chr9_2441602_4239545.EUR.edgelist,1kg_chr9_2441602_4239545.snplist,EUR,15384,6109,69139,""
9,2441602,4239545,1kg_chr9_2441602_4239545.AMR.edgelist,1kg_chr9_2441602_4239545.snplist,AMR,15384,7303,89773,""
9,2441602,4239545,1kg_chr9_2441602_4239545.SAS.edgelist,1kg_chr9_2441602_4239545.snplist,SAS,15384,6340,68722,""
9,4239545,5557422,1kg_chr9_4239545_5557422.EUR.edgelist,1kg_chr9_4239545_5557422.snplist,EUR,12476,4595,48293,""
9,4239545,5557422,1kg_chr9_4239545_5557422.EAS.edgelist,1kg_chr9_4239545_5557422.snplist,EAS,12476,4519,44077,""
9,4239545,5557422,1kg_chr9_4239545_5557422.AMR.edgelist,1kg_chr9_4239545_5557422.snplist,AMR,12476,5589,64977,""
9,4239545,5557422,1kg_chr9_4239545_5557422.SAS.edgelist,1kg_chr9_4239545_5557422.snplist,SAS,12476,4857,49905,""
9,4239545,5557422,1kg_chr9_4239545_5557422.AFR.edgelist,1kg_chr9_4239545_5557422.snplist,AFR,12476,9150,114405,""
9,5557422,7758677,1kg_chr9_5557422_7758677.EAS.edgelist,1kg_chr9_5557422_7758677.snplist,EAS,19034,6699,71683,""
9,5557422,7758677,1kg_chr9_5557422_7758677.AFR.edgelist,1kg_chr9_5557422_7758677.snplist,AFR,19034,13121,110124,""
9,5557422,7758677,1kg_chr9_5557422_7758677.SAS.edgelist,1kg_chr9_5557422_7758677.snplist,SAS,19034,7969,91992,""
9,5557422,7758677,1kg_chr9_5557422_7758677.EUR.edgelist,1kg_chr9_5557422_7758677.snplist,EUR,19034,7915,92720,""
9,5557422,7758677,1kg_chr9_5557422_7758677.AMR.edgelist,1kg_chr9_5557422_7758677.snplist,AMR,19034,8672,108916,""
9,7758677,9377691,1kg_chr9_7758677_9377691.AMR.edgelist,1kg_chr9_7758677_9377691.snplist,AMR,15276,7597,95928,""
9,7758677,9377691,1kg_chr9_7758677_9377691.EAS.edgelist,1kg_chr9_7758677_9377691.snplist,EAS,15276,6663,73714,""
9,7758677,9377691,1kg_chr9_7758677_9377691.SAS.edgelist,1kg_chr9_7758677_9377691.snplist,SAS,15276,6813,77700,""
9,7758677,9377691,1kg_chr9_7758677_9377691.AFR.edgelist,1kg_chr9_7758677_9377691.snplist,AFR,15276,10817,134470,""
9,7758677,9377691,1kg_chr9_7758677_9377691.EUR.edgelist,1kg_chr9_7758677_9377691.snplist,EUR,15276,6567,78655,""
9,9377691,10879518,1kg_chr9_9377691_10879518.AMR.edgelist,1kg_chr9_9377691_10879518.snplist,AMR,15028,7581,93004,""
9,9377691,10879518,1kg_chr9_9377691_10879518.EAS.edgelist,1kg_chr9_9377691_10879518.snplist,EAS,15028,5446,57447,""
9,9377691,10879518,1kg_chr9_9377691_10879518.EUR.edgelist,1kg_chr9_9377691_10879518.snplist,EUR,15028,6385,72448,""
9,9377691,10879518,1kg_chr9_9377691_10879518.AFR.edgelist,1kg_chr9_9377691_10879518.snplist,AFR,15028,10262,127792,""
9,9377691,10879518,1kg_chr9_9377691_10879518.SAS.edgelist,1kg_chr9_9377691_10879518.snplist,SAS,15028,6629,75109,""
9,10879518,11648425,1kg_chr9_10879518_11648425.AFR.edgelist,1kg_chr9_10879518_11648425.snplist,AFR,8424,5351,80656,""
9,10879518,11648425,1kg_chr9_10879518_11648425.EUR.edgelist,1kg_chr9_10879518_11648425.snplist,EUR,8424,3055,41970,""
9,10879518,11648425,1kg_chr9_10879518_11648425.SAS.edgelist,1kg_chr9_10879518_11648425.snplist,SAS,8424,3093,42457,""
9,10879518,11648425,1kg_chr9_10879518_11648425.AMR.edgelist,1kg_chr9_10879518_11648425.snplist,AMR,8424,3780,55053,""
9,10879518,11648425,1kg_chr9_10879518_11648425.EAS.edgelist,1kg_chr9_10879518_11648425.snplist,EAS,8424,2097,22337,""
9,11648425,14384977,1kg_chr9_11648425_14384977.AMR.edgelist,1kg_chr9_11648425_14384977.snplist,AMR,23116,11064,136171,""
9,11648425,14384977,1kg_chr9_11648425_14384977.EUR.edgelist,1kg_chr9_11648425_14384977.snplist,EUR,23116,9267,105161,""
9,11648425,14384977,1kg_chr9_11648425_14384977.SAS.edgelist,1kg_chr9_11648425_14384977.snplist,SAS,23116,9697,106249,""
9,11648425,14384977,1kg_chr9_11648425_14384977.EAS.edgelist,1kg_chr9_11648425_14384977.snplist,EAS,23116,7951,80150,""
9,11648425,14384977,1kg_chr9_11648425_14384977.AFR.edgelist,1kg_chr9_11648425_14384977.snplist,AFR,23116,15899,126123,""
9,14384977,16659261,1kg_chr9_14384977_16659261.AFR.edgelist,1kg_chr9_14384977_16659261.snplist,AFR,18940,13533,116601,""
9,14384977,16659261,1kg_chr9_14384977_16659261.SAS.edgelist,1kg_chr9_14384977_16659261.snplist,SAS,18940,8195,97129,""
9,14384977,16659261,1kg_chr9_14384977_16659261.EAS.edgelist,1kg_chr9_14384977_16659261.snplist,EAS,18940,6906,77417,""
9,14384977,16659261,1kg_chr9_14384977_16659261.EUR.edgelist,1kg_chr9_14384977_16659261.snplist,EUR,18940,7614,95939,""
9,14384977,16659261,1kg_chr9_14384977_16659261.AMR.edgelist,1kg_chr9_14384977_16659261.snplist,AMR,18940,8720,116761,""
9,16659261,18661053,1kg_chr9_16659261_18661053.EUR.edgelist,1kg_chr9_16659261_18661053.snplist,EUR,18559,7262,87321,""
9,16659261,18661053,1kg_chr9_16659261_18661053.EAS.edgelist,1kg_chr9_16659261_18661053.snplist,EAS,18559,6187,66806,""
9,16659261,18661053,1kg_chr9_16659261_18661053.SAS.edgelist,1kg_chr9_16659261_18661053.snplist,SAS,18559,7920,91400,""
9,16659261,18661053,1kg_chr9_16659261_18661053.AFR.edgelist,1kg_chr9_16659261_18661053.snplist,AFR,18559,12896,108632,""
9,16659261,18661053,1kg_chr9_16659261_18661053.AMR.edgelist,1kg_chr9_16659261_18661053.snplist,AMR,18559,8380,105787,""
9,18661053,19882538,1kg_chr9_18661053_19882538.AMR.edgelist,1kg_chr9_18661053_19882538.snplist,AMR,10010,4492,51521,""
9,18661053,19882538,1kg_chr9_18661053_19882538.SAS.edgelist,1kg_chr9_18661053_19882538.snplist,SAS,10010,4498,47204,""
9,18661053,19882538,1kg_chr9_18661053_19882538.AFR.edgelist,1kg_chr9_18661053_19882538.snplist,AFR,10010,6858,83380,""
9,18661053,19882538,1kg_chr9_18661053_19882538.EUR.edgelist,1kg_chr9_18661053_19882538.snplist,EUR,10010,4145,45180,""
9,18661053,19882538,1kg_chr9_18661053_19882538.EAS.edgelist,1kg_chr9_18661053_19882538.snplist,EAS,10010,3484,34797,""
9,19882538,22992379,1kg_chr9_19882538_22992379.AMR.edgelist,1kg_chr9_19882538_22992379.snplist,AMR,23834,10151,141717,""
9,19882538,22992379,1kg_chr9_19882538_22992379.SAS.edgelist,1kg_chr9_19882538_22992379.snplist,SAS,23834,9573,121210,""
9,19882538,22992379,1kg_chr9_19882538_22992379.AFR.edgelist,1kg_chr9_19882538_22992379.snplist,AFR,23834,15656,141152,""
9,19882538,22992379,1kg_chr9_19882538_22992379.EAS.edgelist,1kg_chr9_19882538_22992379.snplist,EAS,23834,8770,103529,""
9,19882538,22992379,1kg_chr9_19882538_22992379.EUR.edgelist,1kg_chr9_19882538_22992379.snplist,EUR,23834,8766,114605,""
9,22992379,25565421,1kg_chr9_22992379_25565421.EAS.edgelist,1kg_chr9_22992379_25565421.snplist,EAS,20563,6854,69971,""
9,22992379,25565421,1kg_chr9_22992379_25565421.AMR.edgelist,1kg_chr9_22992379_25565421.snplist,AMR,20563,8778,109748,""
9,22992379,25565421,1kg_chr9_22992379_25565421.SAS.edgelist,1kg_chr9_22992379_25565421.snplist,SAS,20563,8561,94034,""
9,22992379,25565421,1kg_chr9_22992379_25565421.AFR.edgelist,1kg_chr9_22992379_25565421.snplist,AFR,20563,13505,109459,""
9,22992379,25565421,1kg_chr9_22992379_25565421.EUR.edgelist,1kg_chr9_22992379_25565421.snplist,EUR,20563,8153,92382,""
9,25565421,27637339,1kg_chr9_25565421_27637339.SAS.edgelist,1kg_chr9_25565421_27637339.snplist,SAS,16502,6820,80549,""
9,25565421,27637339,1kg_chr9_25565421_27637339.AMR.edgelist,1kg_chr9_25565421_27637339.snplist,AMR,16502,7482,99095,""
9,25565421,27637339,1kg_chr9_25565421_27637339.EUR.edgelist,1kg_chr9_25565421_27637339.snplist,EUR,16502,6717,83529,""
9,25565421,27637339,1kg_chr9_25565421_27637339.EAS.edgelist,1kg_chr9_25565421_27637339.snplist,EAS,16502,5626,60962,""
9,25565421,27637339,1kg_chr9_25565421_27637339.AFR.edgelist,1kg_chr9_25565421_27637339.snplist,AFR,16502,11451,154571,""
9,27637339,29596144,1kg_chr9_27637339_29596144.SAS.edgelist,1kg_chr9_27637339_29596144.snplist,SAS,16587,7504,81994,""
9,27637339,29596144,1kg_chr9_27637339_29596144.EUR.edgelist,1kg_chr9_27637339_29596144.snplist,EUR,16587,6691,72892,""
9,27637339,29596144,1kg_chr9_27637339_29596144.AFR.edgelist,1kg_chr9_27637339_29596144.snplist,AFR,16587,10601,123214,""
9,27637339,29596144,1kg_chr9_27637339_29596144.AMR.edgelist,1kg_chr9_27637339_29596144.snplist,AMR,16587,7523,85677,""
9,27637339,29596144,1kg_chr9_27637339_29596144.EAS.edgelist,1kg_chr9_27637339_29596144.snplist,EAS,16587,6772,70075,""
9,29596144,31117922,1kg_chr9_29596144_31117922.EAS.edgelist,1kg_chr9_29596144_31117922.snplist,EAS,12434,4464,47355,""
9,29596144,31117922,1kg_chr9_29596144_31117922.AMR.edgelist,1kg_chr9_29596144_31117922.snplist,AMR,12434,5245,64036,""
9,29596144,31117922,1kg_chr9_29596144_31117922.EUR.edgelist,1kg_chr9_29596144_31117922.snplist,EUR,12434,4416,50056,""
9,29596144,31117922,1kg_chr9_29596144_31117922.SAS.edgelist,1kg_chr9_29596144_31117922.snplist,SAS,12434,5101,58947,""
9,29596144,31117922,1kg_chr9_29596144_31117922.AFR.edgelist,1kg_chr9_29596144_31117922.snplist,AFR,12434,7359,95002,""
9,31117922,32931110,1kg_chr9_31117922_32931110.AFR.edgelist,1kg_chr9_31117922_32931110.snplist,AFR,15351,9127,108412,""
9,31117922,32931110,1kg_chr9_31117922_32931110.SAS.edgelist,1kg_chr9_31117922_32931110.snplist,SAS,15351,6221,67385,""
9,31117922,32931110,1kg_chr9_31117922_32931110.EUR.edgelist,1kg_chr9_31117922_32931110.snplist,EUR,15351,5680,62870,""
9,31117922,32931110,1kg_chr9_31117922_32931110.AMR.edgelist,1kg_chr9_31117922_32931110.snplist,AMR,15351,6548,75508,""
9,31117922,32931110,1kg_chr9_31117922_32931110.EAS.edgelist,1kg_chr9_31117922_32931110.snplist,EAS,15351,5247,55153,""
9,32931110,35650474,1kg_chr9_32931110_35650474.AMR.edgelist,1kg_chr9_32931110_35650474.snplist,AMR,15002,6516,72162,""
9,32931110,35650474,1kg_chr9_32931110_35650474.AFR.edgelist,1kg_chr9_32931110_35650474.snplist,AFR,15002,8701,96269,""
9,32931110,35650474,1kg_chr9_32931110_35650474.EUR.edgelist,1kg_chr9_32931110_35650474.snplist,EUR,15002,5880,61524,""
9,32931110,35650474,1kg_chr9_32931110_35650474.EAS.edgelist,1kg_chr9_32931110_35650474.snplist,EAS,15002,4999,48765,""
9,32931110,35650474,1kg_chr9_32931110_35650474.SAS.edgelist,1kg_chr9_32931110_35650474.snplist,SAS,15002,6358,66390,""
9,35650474,38251687,1kg_chr9_35650474_38251687.AMR.edgelist,1kg_chr9_35650474_38251687.snplist,AMR,16615,6717,73394,""
9,35650474,38251687,1kg_chr9_35650474_38251687.AFR.edgelist,1kg_chr9_35650474_38251687.snplist,AFR,16615,10856,125797,""
9,35650474,38251687,1kg_chr9_35650474_38251687.EAS.edgelist,1kg_chr9_35650474_38251687.snplist,EAS,16615,5620,55279,""
9,35650474,38251687,1kg_chr9_35650474_38251687.SAS.edgelist,1kg_chr9_35650474_38251687.snplist,SAS,16615,6577,66451,""
9,35650474,38251687,1kg_chr9_35650474_38251687.EUR.edgelist,1kg_chr9_35650474_38251687.snplist,EUR,16615,5800,59275,""
9,38251687,66697509,1kg_chr9_38251687_66697509.AMR.edgelist,1kg_chr9_38251687_66697509.snplist,AMR,25280,9732,101109,""
9,38251687,66697509,1kg_chr9_38251687_66697509.SAS.edgelist,1kg_chr9_38251687_66697509.snplist,SAS,25280,10073,104770,""
9,38251687,66697509,1kg_chr9_38251687_66697509.EAS.edgelist,1kg_chr9_38251687_66697509.snplist,EAS,25280,9035,88042,""
9,38251687,66697509,1kg_chr9_38251687_66697509.AFR.edgelist,1kg_chr9_38251687_66697509.snplist,AFR,25280,16638,99721,""
9,38251687,66697509,1kg_chr9_38251687_66697509.EUR.edgelist,1kg_chr9_38251687_66697509.snplist,EUR,25280,9210,87030,""
9,66697509,69898217,1kg_chr9_66697509_69898217.EUR.edgelist,1kg_chr9_66697509_69898217.snplist,EUR,15232,6084,60822,""
9,66697509,69898217,1kg_chr9_66697509_69898217.AMR.edgelist,1kg_chr9_66697509_69898217.snplist,AMR,15232,6530,69084,""
9,66697509,69898217,1kg_chr9_66697509_69898217.SAS.edgelist,1kg_chr9_66697509_69898217.snplist,SAS,15232,6129,59002,""
9,66697509,69898217,1kg_chr9_66697509_69898217.AFR.edgelist,1kg_chr9_66697509_69898217.snplist,AFR,15232,10286,109332,""
9,66697509,69898217,1kg_chr9_66697509_69898217.EAS.edgelist,1kg_chr9_66697509_69898217.snplist,EAS,15232,5295,48741,""
9,69898217,71987159,1kg_chr9_69898217_71987159.SAS.edgelist,1kg_chr9_69898217_71987159.snplist,SAS,13414,5347,58651,""
9,69898217,71987159,1kg_chr9_69898217_71987159.EUR.edgelist,1kg_chr9_69898217_71987159.snplist,EUR,13414,5240,58692,""
9,69898217,71987159,1kg_chr9_69898217_71987159.AMR.edgelist,1kg_chr9_69898217_71987159.snplist,AMR,13414,5559,64457,""
9,69898217,71987159,1kg_chr9_69898217_71987159.EAS.edgelist,1kg_chr9_69898217_71987159.snplist,EAS,13414,4691,49323,""
9,69898217,71987159,1kg_chr9_69898217_71987159.AFR.edgelist,1kg_chr9_69898217_71987159.snplist,AFR,13414,8699,103932,""
9,71987159,73589354,1kg_chr9_71987159_73589354.AMR.edgelist,1kg_chr9_71987159_73589354.snplist,AMR,9368,3680,39567,""
9,71987159,73589354,1kg_chr9_71987159_73589354.SAS.edgelist,1kg_chr9_71987159_73589354.snplist,SAS,9368,3550,34498,""
9,71987159,73589354,1kg_chr9_71987159_73589354.EAS.edgelist,1kg_chr9_71987159_73589354.snplist,EAS,9368,2929,26686,""
9,71987159,73589354,1kg_chr9_71987159_73589354.AFR.edgelist,1kg_chr9_71987159_73589354.snplist,AFR,9368,5926,67093,""
9,71987159,73589354,1kg_chr9_71987159_73589354.EUR.edgelist,1kg_chr9_71987159_73589354.snplist,EUR,9368,3597,37764,""
9,73589354,76606396,1kg_chr9_73589354_76606396.AFR.edgelist,1kg_chr9_73589354_76606396.snplist,AFR,20667,13631,93775,""
9,73589354,76606396,1kg_chr9_73589354_76606396.SAS.edgelist,1kg_chr9_73589354_76606396.snplist,SAS,20667,8478,81793,""
9,73589354,76606396,1kg_chr9_73589354_76606396.AMR.edgelist,1kg_chr9_73589354_76606396.snplist,AMR,20667,8901,92116,""
9,73589354,76606396,1kg_chr9_73589354_76606396.EAS.edgelist,1kg_chr9_73589354_76606396.snplist,EAS,20667,6780,59085,""
9,73589354,76606396,1kg_chr9_73589354_76606396.EUR.edgelist,1kg_chr9_73589354_76606396.snplist,EUR,20667,8324,82760,""
9,76606396,77534591,1kg_chr9_76606396_77534591.AFR.edgelist,1kg_chr9_76606396_77534591.snplist,AFR,7484,5126,63378,""
9,76606396,77534591,1kg_chr9_76606396_77534591.EAS.edgelist,1kg_chr9_76606396_77534591.snplist,EAS,7484,2568,27471,""
9,76606396,77534591,1kg_chr9_76606396_77534591.SAS.edgelist,1kg_chr9_76606396_77534591.snplist,SAS,7484,3212,38035,""
9,76606396,77534591,1kg_chr9_76606396_77534591.EUR.edgelist,1kg_chr9_76606396_77534591.snplist,EUR,7484,3015,36976,""
9,76606396,77534591,1kg_chr9_76606396_77534591.AMR.edgelist,1kg_chr9_76606396_77534591.snplist,AMR,7484,3217,40652,""
9,77534591,79997489,1kg_chr9_77534591_79997489.AMR.edgelist,1kg_chr9_77534591_79997489.snplist,AMR,16837,7175,76601,""
9,77534591,79997489,1kg_chr9_77534591_79997489.EAS.edgelist,1kg_chr9_77534591_79997489.snplist,EAS,16837,5437,49960,""
9,77534591,79997489,1kg_chr9_77534591_79997489.AFR.edgelist,1kg_chr9_77534591_79997489.snplist,AFR,16837,11623,127125,""
9,77534591,79997489,1kg_chr9_77534591_79997489.SAS.edgelist,1kg_chr9_77534591_79997489.snplist,SAS,16837,6201,59514,""
9,77534591,79997489,1kg_chr9_77534591_79997489.EUR.edgelist,1kg_chr9_77534591_79997489.snplist,EUR,16837,6234,62063,""
